ImageId,Label
14230,6
14231,5
14232,0
14233,0
14234,1
14235,2
14236,5
14237,3
14238,3
14239,2
14240,1
14241,1
14242,2
14243,5
14244,3
14245,1
14246,8
14247,9
14248,2
14249,1
14250,6
14251,8
14252,5
14253,3
14254,0
14255,3
14256,8
14257,3
14258,9
14259,2
14260,3
14261,8
14262,3
14263,1
14264,6
14265,3
14266,8
14267,9
14268,3
14269,0
14270,4
14271,1
14272,0
14273,1
14274,8
14275,1
14276,3
14277,6
14278,1
14279,1
14280,1
14281,0
14282,1
14283,3
14284,6
14285,4
14286,3
14287,1
14288,4
14289,1
14290,1
14291,6
14292,5
14293,8
14294,1
14295,6
14296,9
14297,4
14298,1
14299,8
14300,6
14301,7
14302,2
14303,7
14304,7
14305,6
14306,2
14307,2
14308,2
14309,0
14310,4
14311,0
14312,7
14313,3
14314,0
14315,7
14316,9
14317,6
14318,9
14319,9
14320,6
14321,1
14322,2
14323,0
14324,3
14325,5
14326,5
14327,6
14328,8
14329,3
14330,4
14331,1
14332,1
14333,9
14334,7
14335,1
14336,0
14337,0
14338,6
14339,8
14340,6
14341,0
14342,9
14343,7
14344,9
14345,2
14346,8
14347,1
14348,1
14349,6
14350,8
14351,8
14352,9
14353,5
14354,1
14355,2
14356,8
14357,6
14358,6
14359,5
14360,1
14361,8
14362,9
14363,6
14364,1
14365,3
14366,8
14367,6
14368,4
14369,3
14370,9
14371,9
14372,0
14373,0
14374,1
14375,0
14376,9
14377,2
14378,2
14379,1
14380,7
14381,5
14382,9
14383,1
14384,6
14385,0
14386,3
14387,3
14388,5
14389,4
14390,7
14391,8
14392,2
14393,5
14394,9
14395,3
14396,3
14397,2
14398,1
14399,8
14400,9
14401,1
14402,6
14403,5
14404,9
14405,9
14406,9
14407,1
14408,3
14409,7
14410,9
14411,1
14412,2
14413,2
14414,8
14415,6
14416,8
14417,8
14418,5
14419,8
14420,4
14421,1
14422,2
14423,6
14424,8
14425,1
14426,8
14427,6
14428,5
14429,4
14430,1
14431,1
14432,1
14433,9
14434,0
14435,9
14436,1
14437,1
14438,0
14439,1
14440,6
14441,1
14442,3
14443,9
14444,0
14445,3
14446,8
14447,8
14448,4
14449,0
14450,5
14451,8
14452,4
14453,7
14454,1
14455,4
14456,1
14457,0
14458,3
14459,5
14460,9
14461,6
14462,3
14463,0
14464,2
14465,4
14466,9
14467,7
14468,1
14469,1
14470,1
14471,5
14472,3
14473,5
14474,2
14475,0
14476,9
14477,1
14478,8
14479,2
14480,6
14481,7
14482,1
14483,5
14484,1
14485,1
14486,2
14487,9
14488,0
14489,0
14490,9
14491,3
14492,8
14493,3
14494,2
14495,8
14496,5
14497,5
14498,9
14499,0
14500,9
14501,2
14502,4
14503,5
14504,2
14505,0
14506,2
14507,9
14508,5
14509,1
14510,6
14511,3
14512,9
14513,1
14514,0
14515,3
14516,2
14517,6
14518,1
14519,1
14520,6
14521,5
14522,1
14523,9
14524,6
14525,0
14526,0
14527,8
14528,1
14529,5
14530,8
14531,1
14532,3
14533,1
14534,6
14535,7
14536,4
14537,6
14538,9
14539,2
14540,2
14541,0
14542,9
14543,8
14544,6
14545,4
14546,3
14547,0
14548,4
14549,0
14550,3
14551,0
14552,3
14553,4
14554,3
14555,1
14556,8
14557,4
14558,7
14559,5
14560,6
14561,7
14562,3
14563,1
14564,3
14565,7
14566,5
14567,3
14568,5
14569,2
14570,4
14571,1
14572,0
14573,7
14574,9
14575,1
14576,2
14577,0
14578,3
14579,1
14580,6
14581,3
14582,6
14583,1
14584,4
14585,9
14586,4
14587,3
14588,8
14589,4
14590,3
14591,5
14592,5
14593,1
14594,5
14595,4
14596,8
14597,6
14598,5
14599,0
14600,2
14601,3
14602,9
14603,1
14604,3
14605,1
14606,6
14607,5
14608,0
14609,6
14610,0
14611,1
14612,9
14613,6
14614,9
14615,0
14616,8
14617,8
14618,5
14619,4
14620,0
14621,5
14622,5
14623,6
14624,8
14625,0
14626,2
14627,4
14628,8
14629,5
14630,9
14631,1
14632,7
14633,1
14634,1
14635,9
14636,4
14637,2
14638,5
14639,4
14640,8
14641,8
14642,2
14643,0
14644,6
14645,0
14646,1
14647,9
14648,0
14649,3
14650,9
14651,9
14652,7
14653,5
14654,5
14655,0
14656,3
14657,3
14658,5
14659,8
14660,0
14661,1
14662,4
14663,6
14664,5
14665,5
14666,9
14667,1
14668,1
14669,7
14670,6
14671,4
14672,3
14673,2
14674,1
14675,4
14676,9
14677,5
14678,3
14679,3
14680,1
14681,2
14682,1
14683,1
14684,7
14685,1
14686,9
14687,1
14688,0
14689,1
14690,9
14691,4
14692,1
14693,0
14694,1
14695,8
14696,1
14697,0
14698,5
14699,5
14700,6
14701,6
14702,2
14703,9
14704,2
14705,1
14706,3
14707,4
14708,1
14709,4
14710,3
14711,8
14712,9
14713,3
14714,9
14715,1
14716,1
14717,5
14718,5
14719,9
14720,7
14721,3
14722,9
14723,1
14724,6
14725,0
14726,1
14727,2
14728,6
14729,0
14730,3
14731,5
14732,6
14733,8
14734,7
14735,2
14736,0
14737,8
14738,5
14739,7
14740,9
14741,9
14742,6
14743,5
14744,8
14745,8
14746,8
14747,6
14748,3
14749,3
14750,6
14751,1
14752,2
14753,1
14754,3
14755,3
14756,7
14757,2
14758,8
14759,3
14760,2
14761,0
14762,9
14763,9
14764,4
14765,2
14766,1
14767,6
14768,1
14769,9
14770,9
14771,1
14772,1
14773,4
14774,3
14775,7
14776,1
14777,1
14778,6
14779,1
14780,3
14781,9
14782,9
14783,8
14784,1
14785,3
14786,9
14787,0
14788,5
14789,4
14790,1
14791,3
14792,3
14793,1
14794,1
14795,6
14796,0
14797,1
14798,3
14799,4
14800,3
14801,4
14802,8
14803,6
14804,4
14805,1
14806,3
14807,5
14808,8
14809,9
14810,8
14811,3
14812,0
14813,3
14814,9
14815,6
14816,8
14817,8
14818,7
14819,9
14820,0
14821,5
14822,7
14823,2
14824,5
14825,1
14826,8
14827,5
14828,1
14829,4
14830,5
14831,3
14832,8
14833,1
14834,8
14835,7
14836,3
14837,0
14838,1
14839,5
14840,3
14841,9
14842,0
14843,1
14844,3
14845,2
14846,1
14847,2
14848,5
14849,0
14850,0
14851,5
14852,4
14853,5
14854,5
14855,1
14856,7
14857,4
14858,1
14859,4
14860,4
14861,8
14862,3
14863,3
14864,4
14865,0
14866,9
14867,6
14868,9
14869,0
14870,1
14871,6
14872,5
14873,3
14874,8
14875,6
14876,3
14877,2
14878,7
14879,1
14880,6
14881,1
14882,8
14883,1
14884,9
14885,1
14886,5
14887,3
14888,8
14889,4
14890,5
14891,6
14892,2
14893,3
14894,7
14895,5
14896,3
14897,2
14898,9
14899,8
14900,7
14901,1
14902,8
14903,1
14904,4
14905,3
14906,3
14907,5
14908,9
14909,0
14910,6
14911,3
14912,5
14913,9
14914,5
14915,6
14916,9
14917,3
14918,8
14919,3
14920,9
14921,7
14922,5
14923,5
14924,1
14925,8
14926,1
14927,0
14928,2
14929,9
14930,9
14931,1
14932,6
14933,3
14934,4
14935,4
14936,8
14937,3
14938,3
14939,2
14940,7
14941,4
14942,4
14943,8
14944,1
14945,2
14946,2
14947,0
14948,5
14949,9
14950,1
14951,9
14952,3
14953,1
14954,5
14955,9
14956,2
14957,1
14958,2
14959,8
14960,4
14961,0
14962,2
14963,5
14964,3
14965,2
14966,8
14967,8
14968,1
14969,4
14970,5
14971,1
14972,4
14973,1
14974,2
14975,0
14976,4
14977,4
14978,6
14979,9
14980,6
14981,1
14982,5
14983,0
14984,3
14985,8
14986,1
14987,3
14988,1
14989,8
14990,3
14991,8
14992,1
14993,0
14994,5
14995,9
14996,4
14997,9
14998,0
14999,4
15000,5
15001,0
15002,3
15003,4
15004,1
15005,7
15006,7
15007,8
15008,7
15009,6
15010,8
15011,9
15012,9
15013,0
15014,5
15015,9
15016,2
15017,3
15018,1
15019,9
15020,2
15021,9
15022,2
15023,0
15024,1
15025,9
15026,8
15027,7
15028,9
15029,5
15030,9
15031,2
15032,8
15033,8
15034,2
15035,1
15036,1
15037,2
15038,1
15039,4
15040,7
15041,5
15042,3
15043,7
15044,5
15045,4
15046,9
15047,0
15048,3
15049,0
15050,0
15051,2
15052,6
15053,1
15054,0
15055,8
15056,3
15057,8
15058,6
15059,2
15060,2
15061,1
15062,3
15063,3
15064,9
15065,8
15066,3
15067,4
15068,5
15069,3
15070,6
15071,9
15072,8
15073,4
15074,6
15075,2
15076,5
15077,9
15078,5
15079,2
15080,9
15081,3
15082,9
15083,7
15084,9
15085,1
15086,9
15087,8
15088,9
15089,5
15090,9
15091,2
15092,2
15093,6
15094,2
15095,3
15096,6
15097,1
15098,7
15099,8
15100,5
15101,6
15102,6
15103,9
15104,6
15105,4
15106,9
15107,8
15108,5
15109,3
15110,8
15111,2
15112,3
15113,0
15114,6
15115,1
15116,1
15117,9
15118,2
15119,7
15120,1
15121,1
15122,7
15123,8
15124,9
15125,1
15126,1
15127,3
15128,8
15129,5
15130,9
15131,2
15132,1
15133,3
15134,2
15135,5
15136,8
15137,4
15138,4
15139,2
15140,1
15141,9
15142,6
15143,7
15144,5
15145,4
15146,2
15147,6
15148,5
15149,1
15150,5
15151,7
15152,1
15153,6
15154,6
15155,1
15156,3
15157,9
15158,1
15159,8
15160,5
15161,3
15162,9
15163,8
15164,5
15165,4
15166,9
15167,0
15168,2
15169,9
15170,8
15171,1
15172,5
15173,2
15174,8
15175,8
15176,3
15177,7
15178,4
15179,3
15180,9
15181,8
15182,9
15183,9
15184,2
15185,8
15186,8
15187,6
15188,1
15189,1
15190,8
15191,2
15192,2
15193,9
15194,6
15195,7
15196,1
15197,3
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,0
15205,8
15206,5
15207,3
15208,3
15209,6
15210,4
15211,3
15212,1
15213,8
15214,8
15215,3
15216,5
15217,1
15218,5
15219,6
15220,0
15221,8
15222,0
15223,1
15224,8
15225,7
15226,1
15227,3
15228,5
15229,5
15230,8
15231,0
15232,6
15233,2
15234,5
15235,6
15236,9
15237,2
15238,0
15239,7
15240,1
15241,2
15242,3
15243,1
15244,2
15245,9
15246,8
15247,8
15248,7
15249,3
15250,8
15251,0
15252,9
15253,9
15254,7
15255,2
15256,3
15257,9
15258,8
15259,5
15260,6
15261,8
15262,2
15263,2
15264,2
15265,1
15266,1
15267,2
15268,2
15269,8
15270,9
15271,8
15272,3
15273,9
15274,9
15275,6
15276,3
15277,1
15278,8
15279,3
15280,3
15281,3
15282,7
15283,3
15284,9
15285,5
15286,4
15287,0
15288,1
15289,5
15290,7
15291,6
15292,1
15293,3
15294,1
15295,1
15296,1
15297,4
15298,0
15299,9
15300,7
15301,0
15302,3
15303,4
15304,9
15305,8
15306,9
15307,4
15308,8
15309,1
15310,8
15311,5
15312,1
15313,9
15314,1
15315,6
15316,1
15317,4
15318,2
15319,1
15320,6
15321,1
15322,7
15323,1
15324,5
15325,0
15326,3
15327,5
15328,7
15329,4
15330,4
15331,0
15332,5
15333,8
15334,0
15335,1
15336,1
15337,1
15338,7
15339,5
15340,1
15341,3
15342,6
15343,9
15344,6
15345,4
15346,6
15347,9
15348,9
15349,1
15350,3
15351,8
15352,6
15353,7
15354,6
15355,1
15356,7
15357,1
15358,5
15359,6
15360,6
15361,7
15362,8
15363,1
15364,6
15365,3
15366,1
15367,9
15368,3
15369,9
15370,9
15371,9
15372,4
15373,6
15374,6
15375,1
15376,7
15377,8
15378,4
15379,4
15380,1
15381,3
15382,2
15383,4
15384,6
15385,6
15386,8
15387,7
15388,8
15389,2
15390,2
15391,7
15392,1
15393,3
15394,0
15395,6
15396,2
15397,1
15398,7
15399,9
15400,5
15401,3
15402,3
15403,1
15404,2
15405,1
15406,6
15407,3
15408,4
15409,0
15410,2
15411,4
15412,8
15413,2
15414,1
15415,6
15416,7
15417,3
15418,1
15419,9
15420,9
15421,3
15422,9
15423,9
15424,1
15425,3
15426,3
15427,1
15428,8
15429,3
15430,2
15431,7
15432,1
15433,3
15434,5
15435,1
15436,3
15437,4
15438,0
15439,4
15440,9
15441,9
15442,0
15443,5
15444,6
15445,9
15446,0
15447,3
15448,3
15449,9
15450,0
15451,3
15452,3
15453,8
15454,2
15455,8
15456,5
15457,0
15458,3
15459,9
15460,7
15461,6
15462,7
15463,2
15464,7
15465,7
15466,7
15467,1
15468,5
15469,5
15470,5
15471,6
15472,0
15473,2
15474,1
15475,8
15476,5
15477,9
15478,9
15479,0
15480,8
15481,3
15482,0
15483,4
15484,8
15485,6
15486,0
15487,2
15488,3
15489,3
15490,5
15491,1
15492,9
15493,2
15494,1
15495,4
15496,0
15497,5
15498,2
15499,5
15500,3
15501,1
15502,0
15503,2
15504,5
15505,6
15506,2
15507,3
15508,3
15509,7
15510,3
15511,8
15512,9
15513,0
15514,8
15515,9
15516,8
15517,7
15518,8
15519,1
15520,3
15521,8
15522,7
15523,3
15524,1
15525,3
15526,5
15527,7
15528,1
15529,9
15530,5
15531,3
15532,1
15533,8
15534,2
15535,9
15536,4
15537,3
15538,1
15539,8
15540,6
15541,5
15542,5
15543,2
15544,8
15545,3
15546,1
15547,7
15548,8
15549,5
15550,1
15551,6
15552,5
15553,3
15554,1
15555,5
15556,0
15557,7
15558,2
15559,5
15560,8
15561,2
15562,3
15563,1
15564,5
15565,9
15566,8
15567,1
15568,6
15569,3
15570,9
15571,9
15572,2
15573,6
15574,9
15575,4
15576,4
15577,1
15578,9
15579,9
15580,4
15581,6
15582,9
15583,5
15584,9
15585,2
15586,6
15587,3
15588,2
15589,7
15590,7
15591,2
15592,4
15593,1
15594,1
15595,4
15596,4
15597,6
15598,1
15599,2
15600,3
15601,5
15602,9
15603,9
15604,2
15605,7
15606,1
15607,6
15608,5
15609,1
15610,6
15611,5
15612,5
15613,1
15614,8
15615,7
15616,8
15617,4
15618,5
15619,2
15620,1
15621,4
15622,6
15623,4
15624,2
15625,7
15626,9
15627,3
15628,3
15629,5
15630,4
15631,9
15632,9
15633,7
15634,9
15635,3
15636,4
15637,6
15638,1
15639,1
15640,9
15641,6
15642,6
15643,2
15644,3
15645,2
15646,6
15647,8
15648,3
15649,8
15650,8
15651,0
15652,4
15653,3
15654,3
15655,1
15656,2
15657,9
15658,8
15659,3
15660,0
15661,9
15662,2
15663,9
15664,6
15665,1
15666,5
15667,7
15668,5
15669,9
15670,2
15671,4
15672,6
15673,3
15674,3
15675,3
15676,5
15677,6
15678,0
15679,5
15680,1
15681,6
15682,3
15683,1
15684,1
15685,8
15686,3
15687,4
15688,0
15689,3
15690,3
15691,1
15692,1
15693,3
15694,1
15695,5
15696,8
15697,9
15698,5
15699,7
15700,9
15701,1
15702,8
15703,3
15704,4
15705,5
15706,8
15707,4
15708,9
15709,3
15710,8
15711,5
15712,4
15713,4
15714,8
15715,3
15716,6
15717,1
15718,2
15719,4
15720,1
15721,3
15722,1
15723,1
15724,0
15725,7
15726,1
15727,3
15728,4
15729,1
15730,0
15731,5
15732,1
15733,5
15734,6
15735,1
15736,8
15737,2
15738,1
15739,1
15740,8
15741,7
15742,0
15743,8
15744,2
15745,9
15746,1
15747,8
15748,0
15749,8
15750,8
15751,5
15752,1
15753,3
15754,9
15755,3
15756,0
15757,8
15758,3
15759,6
15760,4
15761,8
15762,4
15763,4
15764,4
15765,1
15766,1
15767,1
15768,8
15769,1
15770,1
15771,4
15772,8
15773,8
15774,0
15775,7
15776,6
15777,6
15778,9
15779,1
15780,5
15781,8
15782,8
15783,6
15784,8
15785,9
15786,1
15787,2
15788,0
15789,3
15790,9
15791,6
15792,7
15793,8
15794,6
15795,9
15796,9
15797,8
15798,5
15799,6
15800,1
15801,3
15802,3
15803,9
15804,3
15805,3
15806,0
15807,1
15808,9
15809,1
15810,5
15811,0
15812,8
15813,6
15814,9
15815,4
15816,1
15817,7
15818,8
15819,8
15820,1
15821,4
15822,7
15823,5
15824,2
15825,1
15826,1
15827,0
15828,5
15829,0
15830,3
15831,6
15832,2
15833,9
15834,8
15835,1
15836,4
15837,2
15838,3
15839,2
15840,0
15841,9
15842,3
15843,3
15844,5
15845,0
15846,0
15847,6
15848,2
15849,7
15850,1
15851,7
15852,8
15853,3
15854,7
15855,9
15856,3
15857,8
15858,3
15859,5
15860,1
15861,6
15862,1
15863,8
15864,5
15865,3
15866,5
15867,6
15868,6
15869,4
15870,3
15871,8
15872,1
15873,4
15874,2
15875,5
15876,7
15877,8
15878,9
15879,5
15880,5
15881,2
15882,4
15883,8
15884,9
15885,4
15886,7
15887,1
15888,6
15889,6
15890,6
15891,2
15892,8
15893,4
15894,1
15895,3
15896,3
15897,3
15898,8
15899,3
15900,1
15901,2
15902,8
15903,3
15904,8
15905,4
15906,1
15907,7
15908,5
15909,7
15910,8
15911,8
15912,2
15913,5
15914,7
15915,3
15916,4
15917,7
15918,8
15919,1
15920,6
15921,6
15922,8
15923,3
15924,1
15925,9
15926,2
15927,2
15928,4
15929,9
15930,8
15931,1
15932,6
15933,6
15934,6
15935,5
15936,3
15937,3
15938,4
15939,0
15940,9
15941,4
15942,3
15943,0
15944,1
15945,4
15946,2
15947,1
15948,0
15949,5
15950,2
15951,8
15952,3
15953,3
15954,8
15955,8
15956,7
15957,0
15958,3
15959,5
15960,9
15961,6
15962,8
15963,8
15964,2
15965,2
15966,8
15967,8
15968,8
15969,8
15970,2
15971,5
15972,4
15973,3
15974,3
15975,3
15976,9
15977,9
15978,1
15979,6
15980,8
15981,5
15982,1
15983,8
15984,8
15985,1
15986,8
15987,5
15988,6
15989,2
15990,5
15991,5
15992,1
15993,1
15994,2
15995,7
15996,3
15997,6
15998,4
15999,2
16000,2
16001,9
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,5
16009,2
16010,6
16011,8
16012,7
16013,4
16014,2
16015,8
16016,9
16017,4
16018,5
16019,9
16020,6
16021,1
16022,9
16023,1
16024,6
16025,0
16026,4
16027,9
16028,9
16029,8
16030,9
16031,9
16032,3
16033,3
16034,3
16035,9
16036,6
16037,7
16038,2
16039,6
16040,3
16041,3
16042,5
16043,4
16044,1
16045,1
16046,5
16047,3
16048,1
16049,1
16050,6
16051,1
16052,0
16053,0
16054,3
16055,7
16056,1
16057,1
16058,2
16059,0
16060,3
16061,4
16062,1
16063,6
16064,4
16065,8
16066,0
16067,9
16068,9
16069,6
16070,1
16071,2
16072,3
16073,6
16074,1
16075,2
16076,5
16077,0
16078,3
16079,6
16080,9
16081,8
16082,5
16083,1
16084,1
16085,7
16086,8
16087,2
16088,5
16089,5
16090,5
16091,5
16092,9
16093,3
16094,6
16095,4
16096,4
16097,1
16098,5
16099,3
16100,1
16101,5
16102,8
16103,7
16104,8
16105,0
16106,3
16107,9
16108,6
16109,8
16110,4
16111,2
16112,2
16113,6
16114,5
16115,4
16116,0
16117,3
16118,9
16119,1
16120,7
16121,1
16122,1
16123,1
16124,1
16125,1
16126,8
16127,3
16128,8
16129,3
16130,3
16131,8
16132,2
16133,4
16134,5
16135,1
16136,3
16137,5
16138,1
16139,1
16140,7
16141,8
16142,9
16143,1
16144,3
16145,0
16146,3
16147,9
16148,8
16149,6
16150,2
16151,9
16152,5
16153,9
16154,4
16155,1
16156,9
16157,9
16158,3
16159,6
16160,1
16161,7
16162,8
16163,4
16164,5
16165,6
16166,9
16167,2
16168,1
16169,5
16170,8
16171,7
16172,4
16173,5
16174,3
16175,4
16176,6
16177,4
16178,6
16179,5
16180,1
16181,3
16182,4
16183,6
16184,5
16185,0
16186,5
16187,1
16188,4
16189,1
16190,7
16191,8
16192,9
16193,8
16194,8
16195,0
16196,1
16197,2
16198,5
16199,5
16200,4
16201,9
16202,3
16203,3
16204,8
16205,3
16206,1
16207,0
16208,2
16209,7
16210,4
16211,1
16212,1
16213,8
16214,2
16215,1
16216,7
16217,2
16218,9
16219,0
16220,6
16221,3
16222,1
16223,8
16224,8
16225,4
16226,4
16227,5
16228,3
16229,8
16230,2
16231,1
16232,8
16233,5
16234,4
16235,4
16236,4
16237,2
16238,9
16239,8
16240,8
16241,3
16242,7
16243,5
16244,3
16245,8
16246,8
16247,7
16248,0
16249,7
16250,5
16251,9
16252,1
16253,0
16254,2
16255,9
16256,1
16257,4
16258,9
16259,5
16260,2
16261,1
16262,4
16263,5
16264,9
16265,0
16266,7
16267,9
16268,6
16269,5
16270,3
16271,8
16272,7
16273,7
16274,5
16275,9
16276,5
16277,0
16278,1
16279,9
16280,0
16281,6
16282,4
16283,3
16284,1
16285,8
16286,8
16287,9
16288,1
16289,3
16290,2
16291,8
16292,6
16293,8
16294,4
16295,5
16296,7
16297,5
16298,5
16299,9
16300,4
16301,1
16302,0
16303,4
16304,1
16305,6
16306,3
16307,1
16308,1
16309,8
16310,1
16311,4
16312,3
16313,5
16314,2
16315,6
16316,2
16317,4
16318,5
16319,0
16320,3
16321,2
16322,7
16323,4
16324,1
16325,4
16326,5
16327,1
16328,9
16329,2
16330,1
16331,6
16332,0
16333,2
16334,8
16335,6
16336,4
16337,1
16338,6
16339,1
16340,5
16341,3
16342,8
16343,0
16344,6
16345,3
16346,3
16347,9
16348,9
16349,3
16350,3
16351,3
16352,5
16353,1
16354,1
16355,8
16356,8
16357,1
16358,6
16359,3
16360,0
16361,6
16362,8
16363,0
16364,0
16365,2
16366,8
16367,5
16368,1
16369,1
16370,1
16371,5
16372,2
16373,9
16374,3
16375,1
16376,5
16377,5
16378,2
16379,9
16380,1
16381,2
16382,8
16383,4
16384,6
16385,1
16386,8
16387,8
16388,3
16389,3
16390,2
16391,0
16392,3
16393,2
16394,5
16395,7
16396,7
16397,1
16398,2
16399,1
16400,3
16401,1
16402,4
16403,4
16404,2
16405,7
16406,6
16407,3
16408,9
16409,7
16410,2
16411,4
16412,5
16413,3
16414,1
16415,9
16416,8
16417,8
16418,5
16419,3
16420,4
16421,7
16422,6
16423,0
16424,9
16425,8
16426,8
16427,6
16428,2
16429,4
16430,8
16431,1
16432,5
16433,3
16434,0
16435,9
16436,9
16437,0
16438,3
16439,8
16440,1
16441,1
16442,1
16443,5
16444,5
16445,3
16446,5
16447,8
16448,5
16449,2
16450,9
16451,2
16452,8
16453,1
16454,5
16455,0
16456,0
16457,2
16458,8
16459,1
16460,4
16461,4
16462,8
16463,9
16464,2
16465,8
16466,0
16467,7
16468,3
16469,6
16470,1
16471,7
16472,8
16473,3
16474,3
16475,2
16476,1
16477,6
16478,2
16479,9
16480,4
16481,6
16482,0
16483,6
16484,2
16485,1
16486,5
16487,1
16488,5
16489,0
16490,8
16491,1
16492,1
16493,3
16494,8
16495,7
16496,9
16497,0
16498,2
16499,4
16500,0
16501,1
16502,9
16503,3
16504,8
16505,3
16506,8
16507,3
16508,7
16509,6
16510,2
16511,4
16512,0
16513,6
16514,7
16515,4
16516,6
16517,5
16518,8
16519,1
16520,8
16521,1
16522,5
16523,9
16524,2
16525,6
16526,6
16527,0
16528,1
16529,0
16530,3
16531,9
16532,1
16533,8
16534,1
16535,9
16536,9
16537,3
16538,8
16539,1
16540,1
16541,3
16542,5
16543,5
16544,1
16545,7
16546,0
16547,9
16548,5
16549,1
16550,3
16551,7
16552,7
16553,4
16554,4
16555,3
16556,6
16557,8
16558,9
16559,2
16560,2
16561,8
16562,6
16563,1
16564,4
16565,8
16566,1
16567,4
16568,3
16569,4
16570,0
16571,3
16572,2
16573,8
16574,3
16575,3
16576,2
16577,8
16578,4
16579,5
16580,4
16581,3
16582,2
16583,8
16584,4
16585,1
16586,9
16587,6
16588,1
16589,5
16590,3
16591,9
16592,0
16593,3
16594,1
16595,5
16596,2
16597,9
16598,5
16599,1
16600,1
16601,6
16602,2
16603,7
16604,6
16605,7
16606,6
16607,9
16608,3
16609,4
16610,5
16611,9
16612,1
16613,4
16614,4
16615,8
16616,9
16617,8
16618,3
16619,3
16620,9
16621,7
16622,6
16623,8
16624,4
16625,1
16626,6
16627,3
16628,3
16629,0
16630,9
16631,6
16632,9
16633,2
16634,5
16635,4
16636,8
16637,5
16638,2
16639,0
16640,8
16641,5
16642,3
16643,9
16644,3
16645,5
16646,0
16647,0
16648,4
16649,3
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,8
16657,6
16658,9
16659,1
16660,3
16661,0
16662,8
16663,9
16664,1
16665,5
16666,2
16667,5
16668,0
16669,1
16670,8
16671,3
16672,9
16673,0
16674,3
16675,3
16676,5
16677,6
16678,3
16679,8
16680,8
16681,6
16682,9
16683,5
16684,6
16685,1
16686,3
16687,4
16688,9
16689,1
16690,4
16691,2
16692,1
16693,3
16694,8
16695,2
16696,7
16697,8
16698,1
16699,5
16700,0
16701,9
16702,8
16703,2
16704,1
16705,6
16706,5
16707,5
16708,7
16709,8
16710,3
16711,2
16712,4
16713,3
16714,3
16715,2
16716,3
16717,8
16718,3
16719,3
16720,7
16721,9
16722,6
16723,4
16724,6
16725,1
16726,0
16727,9
16728,3
16729,6
16730,5
16731,8
16732,3
16733,1
16734,7
16735,9
16736,3
16737,4
16738,6
16739,3
16740,8
16741,6
16742,4
16743,2
16744,1
16745,8
16746,1
16747,7
16748,4
16749,2
16750,6
16751,4
16752,5
16753,4
16754,3
16755,6
16756,7
16757,1
16758,8
16759,5
16760,2
16761,8
16762,9
16763,8
16764,4
16765,9
16766,6
16767,4
16768,3
16769,3
16770,4
16771,0
16772,1
16773,6
16774,2
16775,4
16776,7
16777,8
16778,1
16779,3
16780,8
16781,1
16782,2
16783,7
16784,1
16785,3
16786,7
16787,5
16788,4
16789,9
16790,8
16791,5
16792,3
16793,1
16794,1
16795,2
16796,6
16797,8
16798,3
16799,1
16800,2
16801,1
16802,1
16803,0
16804,9
16805,6
16806,8
16807,2
16808,6
16809,2
16810,2
16811,3
16812,1
16813,5
16814,5
16815,4
16816,5
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,1
16824,1
16825,1
16826,2
16827,3
16828,1
16829,2
16830,6
16831,1
16832,9
16833,0
16834,5
16835,0
16836,3
16837,1
16838,4
16839,9
16840,8
16841,7
16842,5
16843,8
16844,7
16845,8
16846,1
16847,3
16848,5
16849,2
16850,2
16851,2
16852,4
16853,2
16854,4
16855,2
16856,9
16857,1
16858,9
16859,3
16860,2
16861,8
16862,4
16863,9
16864,3
16865,7
16866,1
16867,0
16868,6
16869,9
16870,2
16871,9
16872,2
16873,0
16874,0
16875,3
16876,0
16877,1
16878,6
16879,0
16880,3
16881,7
16882,8
16883,0
16884,5
16885,9
16886,5
16887,9
16888,3
16889,1
16890,2
16891,9
16892,1
16893,3
16894,2
16895,8
16896,3
16897,0
16898,8
16899,1
16900,8
16901,7
16902,0
16903,6
16904,2
16905,0
16906,9
16907,9
16908,1
16909,8
16910,3
16911,3
16912,3
16913,5
16914,2
16915,7
16916,1
16917,3
16918,0
16919,1
16920,9
16921,6
16922,4
16923,4
16924,5
16925,9
16926,4
16927,4
16928,3
16929,3
16930,8
16931,9
16932,6
16933,7
16934,0
16935,1
16936,1
16937,3
16938,8
16939,7
16940,5
16941,9
16942,2
16943,1
16944,3
16945,5
16946,1
16947,5
16948,8
16949,3
16950,8
16951,0
16952,5
16953,3
16954,1
16955,0
16956,1
16957,3
16958,2
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,9
16966,9
16967,7
16968,0
16969,8
16970,9
16971,8
16972,5
16973,2
16974,2
16975,3
16976,6
16977,1
16978,5
16979,5
16980,1
16981,5
16982,8
16983,1
16984,0
16985,4
16986,6
16987,3
16988,4
16989,2
16990,1
16991,8
16992,8
16993,8
16994,9
16995,4
16996,2
16997,8
16998,3
16999,1
17000,0
17001,3
17002,9
17003,8
17004,6
17005,7
17006,3
17007,5
17008,5
17009,0
17010,8
17011,3
17012,8
17013,1
17014,9
17015,9
17016,3
17017,5
17018,3
17019,4
17020,4
17021,1
17022,1
17023,6
17024,6
17025,5
17026,4
17027,5
